_id,latitude,longitude
6907d61c6b190e0ccf67bb12,41.82663,-7.7878704
6907d61c6b190e0ccf67bb13,17.686931,103.9608091
6907d61c6b190e0ccf67bb14,-20.7430332,-46.6096926
6907d61c6b190e0ccf67bb15,41.682758,20.32996
6907d61c6b190e0ccf67bb16,63.9060413,24.5144506
6907d61c6b190e0ccf67bb17,63.2563101,18.4484104
6907d61c6b190e0ccf67bb18,49.6616099,22.004725
6907d61c6b190e0ccf67bb19,30.4415185,-87.2518824
6907d61c6b190e0ccf67bb1a,-11.7198172,43.2630304
6907d61c6b190e0ccf67bb1b,31.8024122,12.3005803
6907d61c6b190e0ccf67bb1c,50.4465359,19.894509
6907d61c6b190e0ccf67bb1d,-10.2824604,123.3205544
6907d61c6b190e0ccf67bb1e,-6.6889038,107.6185727
6907d61c6b190e0ccf67bb1f,22.170437,111.791539
6907d61c6b190e0ccf67bb20,56.3137647,43.3592596
6907d61c6b190e0ccf67bb21,59.3917649,15.8447572
6907d61c6b190e0ccf67bb22,32.339402,35.396266
6907d61c6b190e0ccf67bb23,34.509325,119.751715
6907d61c6b190e0ccf67bb24,63.7435338,53.7021347
6907d61c6b190e0ccf67bb25,36.8100183,42.0629842
6907d61c6b190e0ccf67bb26,-7.9666204,112.6326321
6907d61c6b190e0ccf67bb27,27.598453,114.174842
6907d61c6b190e0ccf67bb28,39.4598833,48.5509813
6907d61c6b190e0ccf67bb29,47.532117,7.593124
6907d61c6b190e0ccf67bb2a,-29.68725,-53.8154499
6907d61c6b190e0ccf67bb2b,32.254578,35.191041
6907d61c6b190e0ccf67bb2c,47.2120001,29.1617
6907d61c6b190e0ccf67bb2d,22.951554,112.10915
6907d61c6b190e0ccf67bb2e,20.2639567,105.9753452
6907d61c6b190e0ccf67bb2f,-34.5377407,-58.5521828
6907d61c6b190e0ccf67bb30,-7.5045992,112.542328
6907d61c6b190e0ccf67bb31,-7.0345626,107.9836107
6907d61c6b190e0ccf67bb32,34.746611,113.625328
6907d61c6b190e0ccf67bb33,-20.891394,55.5178001
6907d61c6b190e0ccf67bb34,31.2303904,121.4737021
6907d61c6b190e0ccf67bb35,43.2311668,44.6420273
6907d61c6b190e0ccf67bb36,53.58244,20.2827
6907d61c6b190e0ccf67bb37,-13.2830688,-176.1783832
6907d61c6b190e0ccf67bb38,39.8768811,-8.9140418
6907d61c6b190e0ccf67bb39,34.014215,105.298756
6907d61c6b190e0ccf67bb3a,39.8172259,45.6727334
6907d61c6b190e0ccf67bb3b,24.7512974,89.8282604
6907d61c6b190e0ccf67bb3c,14.5672317,121.0298199
6907d61c6b190e0ccf67bb3d,-26.0730802,30.1069594
6907d61c6b190e0ccf67bb3e,-9.8012675,37.9201751
6907d61c6b190e0ccf67bb3f,46.5222421,15.6550008
6907d61c6b190e0ccf67bb40,-9.7138,120.0297
6907d61c6b190e0ccf67bb41,12.6151,125.039
6907d61c6b190e0ccf67bb42,7.2333331,124.25
6907d61c6b190e0ccf67bb43,-7.4099178,112.7539449
6907d61c6b190e0ccf67bb44,-6.9209,113.8478
6907d61c6b190e0ccf67bb45,24.8435589,89.3701078
6907d61c6b190e0ccf67bb46,48.8351221,2.6302303
6907d61c6b190e0ccf67bb47,50.409026,19.932785
6907d61c6b190e0ccf67bb48,-20.0256695,-44.0572964
6907d61c6b190e0ccf67bb49,53.437194,41.789046
6907d61c6b190e0ccf67bb4a,15.7268196,101.207047
6907d61c6b190e0ccf67bb4b,33.425934,66.5344159
6907d61c6b190e0ccf67bb4c,29.248085,117.861797
6907d61c6b190e0ccf67bb4d,13.4198217,-15.2765351
6907d61c6b190e0ccf67bb4e,53.7217952,40.0305734
6907d61c6b190e0ccf67bb4f,29.737993,114.686707
6907d61c6b190e0ccf67bb50,46.5771983,15.8789679
